iso_code,year,gdp_per_capita,hdd_annual,cdd_annual,electricity_consumption_gj
ETH,2091,14260.620783554905,1464.2612670437277,3102.3133646860433,44.304709093434624
ETH,1995,1948.0685816622522,428.71384286677795,3010.925476840236,32.89644284323046
IND,1984,29219.565345424697,11.958426446313176,3150.8882190872323,137.4039277787555
CHN,2024,12249.810846962917,2747.303533188229,725.3956485445281,110.45957150380625
BRA,1971,34598.68337338612,1905.076146784197,3338.6218316100885,103.78578231499992
BRA,2076,218377.1921365273,299.38103098929747,3925.009013690044,660.5496836408283
IND,2031,20205.38349978488,958.7570196470185,4112.327580386026,41.44934264525105
NGA,2016,16411.705059878623,697.2000992431538,626.6427251772249,122.73204013072896
MEX,2072,8895.414361811288,3161.3944737967417,331.7264415757502,18.073317456322503
NGA,2014,16046.00467304667,1832.4490429533053,3250.0706200142226,199.42277824924284
ETH,1978,3981.920771164089,1165.724866007165,2062.8806300804035,36.512193617537136
BRA,1996,2481.242873455426,2104.255407718219,2617.351301656444,39.62228630719175
COL,2033,1718.529352817704,2034.9641713308195,1090.8920966853836,17.360486523983568
NGA,1998,16569.24709227637,1909.3167544026487,2252.813627098277,201.33122026558698
NGA,2059,21397.1924453454,2566.537717033143,3653.38681311034,129.8750553772555
IND,1993,136456.417482611,388.0516180793139,1730.0939590279208,763.5868492051245
CHN,2068,1988.760898007869,2767.6508335710655,4467.006564147867,46.63695100339868
MEX,2031,41470.31665998582,1955.2631912043498,158.48497191890064,54.07901053797461
CHN,2090,14885.946886172811,2299.2140724473597,3418.9103107172086,107.52752130793391
USA,2032,106545.368111055,1453.1878727904154,716.8378521487335,657.0536984185279
ETH,2028,14610.744196925407,953.825412335643,664.3990598420171,84.45957147503381
IND,2029,25870.414061443113,1376.998788974319,3747.998122052106,267.13470208266904
MEX,2084,9339.365631482697,3093.0695064194615,1007.7904016120486,72.58419105147904
MEX,1982,5909.092263704939,934.467226321571,4470.72385591924,47.134616246658695
ETH,2006,1188.2135165065533,3015.0902589013253,3834.5017474057045,25.92719661293851
BRA,1990,21057.751477867387,2822.9504273843354,1462.4311653822156,172.03172220960923
BRA,2030,7796.229561901227,1258.6622803717794,1093.3390050863745,27.066075688307535
USA,2072,9447.038347695649,1889.0215704275818,3224.4944213243593,83.39436321300684
COL,2028,4691.6545252674905,176.50127497445655,922.077577845035,54.02316365888408
USA,2022,7864.757407613945,1745.8089061826947,3008.87419566122,25.679666793863866
IND,2080,44661.450657109155,2547.6845379418946,1247.459240776176,208.8111218216454
NGA,1987,64697.417407456654,2500.6586457734247,3890.5725352608947,590.0935190188425
BRA,1997,21156.726447257228,844.7394382136931,2849.0181076086233,209.37633544139572
ETH,2010,14353.843924331733,1168.6078265935732,1829.085603345339,173.95943841048881
BRA,2096,8072.394029491466,3150.3442162605884,2567.8091530182933,45.546058552842595
ETH,1987,5140.682183836124,3225.690314098053,844.6704698570793,37.303675239644875
CHN,2016,1864.873428607171,681.7989879076514,808.5930528372245,22.4963241680845
MEX,2084,15904.73338741931,501.5080089854727,1478.4798107961344,38.954562305901696
CHN,1985,22213.104624565323,2127.913856358636,2431.1788662844842,153.44740377880964
CHN,2064,29860.581927726616,2177.41920308427,1298.1433556460322,357.28970129353684
CHN,2082,2556.251964466858,1218.9216027557331,3136.123599234201,39.67405557077679
NGA,2009,117685.55110082033,1829.9439212384696,40.97489343543298,589.5366931948724
ETH,2049,8647.852182224176,49.56946177025118,3757.087852075333,33.52939226299154
ETH,1995,7627.910581786054,2575.9269559126064,3409.211138255389,82.04474581315375
IND,2024,29529.38559185412,103.85784957617805,1259.2437352215752,93.18126244727203
BRA,2040,14881.513311858453,1628.4446868935686,78.92751934137199,163.4302866640825
BRA,2046,18712.847820933035,1843.5801175263857,3304.8642867638796,185.0755805228397
BRA,2077,27790.572588903524,1360.3193503339853,1677.8411109022438,220.29089650743387
USA,2085,2284.3031842120417,2375.5262147489975,245.55005088324006,13.580608991191912
IND,2025,16037.919098796863,1632.347132633681,2787.379569756389,213.86619723336065
USA,2023,7479.061313948315,214.4066409427014,2000.885950653061,29.249689649738464
ETH,1987,49541.71348965558,305.76261839447994,1533.8253030352819,354.06141808900617
BRA,2007,25295.841980672645,2319.5637865267654,3146.463551385993,141.937519364923
MEX,2040,2056.6050404188636,1804.6661590445017,2279.4344361232515,25.834658650377193
USA,2078,12180.852579311639,558.4498104676176,3228.979257548567,134.2505618238096
NGA,2041,24562.885892021714,684.0088872368209,4453.621883827194,69.01029141558048
COL,2073,10232.224803945335,785.9779956856471,1229.4954304357682,14.300417265502272
IND,2077,2408.4504643546943,1732.181184963323,60.75272932043546,7.723619755826472
BRA,1977,10518.682003400798,2585.0016709127917,4119.607658352827,101.42076779195924
MEX,2022,8882.198316962738,2205.2620059271653,2865.2267554197065,18.390458793838974
COL,1978,6159.6950037035795,2832.5541117460602,4140.360352899671,45.97938295019215
CHN,2085,7145.118039811381,2967.519845861478,3595.3342977194034,71.60070812069092
MEX,2062,14568.296779391025,708.8594627164886,2366.8595892008384,151.4945384125452
ETH,2040,2551.3807830237583,1356.0821718297236,4410.828839012024,47.760569969451936
ETH,2055,864.3820729571795,3453.218896902557,1271.2409451299627,14.752121517965461
IND,2066,6770.7229761580165,2258.315549684474,2748.1427175788954,49.430103694997314
CHN,2060,4494.313929901198,1224.2349523922992,4202.741124459246,71.86862919693641
COL,2093,7588.530995420172,3095.731514196311,2606.0741906174467,37.68424215484901
MEX,2006,9552.561139212685,1167.6879112378208,959.5968184142897,53.22705557659742
MEX,2011,25959.382446468375,1610.118336316847,880.4875075173261,42.27676990197676
MEX,1976,13796.069493722924,1465.1190343924802,419.8410563986797,106.30448455028207
NGA,1978,8389.019204483862,3347.6253421459032,4372.730578974449,75.63903333695849
NGA,2033,9129.865731733327,1704.6962064282784,2057.610583467006,94.97418436623354
BRA,2027,7393.026082716209,2111.5774021681614,3515.63646648952,108.74500626537457
ETH,1984,34639.63599171159,3252.6323887154,2045.7682482776947,335.1028942564797
IND,1980,14916.909654683945,763.6156535897504,3374.2359465867603,188.08686408935247
NGA,2057,13407.76179571154,2197.9812331129783,3278.8879022761153,120.29857781786058
COL,2081,7948.300481631312,789.4989999140244,1687.630861722244,26.227841807867208
USA,2085,15683.063741856158,3048.713922350449,762.9808874270898,197.214079467165
COL,2081,12977.436689554883,2727.173206684555,1188.0197235696446,69.59054452845325
MEX,1984,4083.1238448502763,3370.4739193204755,1074.3183227446507,20.887920086824362
NGA,2055,7708.245413363116,1492.1480425799914,2911.0535995080163,80.36229090249158
COL,2054,4388.444036658315,54.60025699446691,487.03876843444624,43.14576494798087
COL,2038,42238.674459304144,3233.297111002458,3780.5477657649276,387.63193334098816
COL,2012,7448.252250900675,2802.3439464015273,1690.09958072159,38.03162251804453
NGA,2040,5790.103985500904,1375.7731958922477,2776.83283437855,56.93343476644453
NGA,1976,147768.55314278416,2496.3601409685716,2254.9801248729655,317.38402972279204
ETH,1989,27075.31958631853,641.4746182231496,992.0562551957382,91.14562255015467
COL,2051,3805.1659311303656,433.26856377589684,2723.590034821874,21.33018053019858
MEX,2062,2529.762042223289,2805.8108453240066,3247.261055904477,34.42318214072449
MEX,2086,500804.75509165006,1459.8017366491813,346.80643762102204,4700.50540571117
USA,1993,10145.579428911444,2206.7405762413273,1344.5324762438838,24.612563280704936
NGA,1972,18894.26584846575,2233.8558723487977,568.2901921558691,21.2101631510063
NGA,2093,10395.48182267578,872.7586992855829,2961.446540497258,22.605923660509408
ETH,2037,4714.696574602711,2492.2951898126526,3278.19138714493,63.81959030299491
BRA,2027,5742.505954290287,1303.5388838433928,4428.907907896032,52.418298729532665
IND,2090,17695.938546318102,3199.053137009981,2813.2650967197906,189.2037935663075
NGA,2022,4338.340586998732,1733.3187735366078,3470.4304157077618,37.939008868881444
BRA,2091,29418.28973243218,3475.1637094492585,2462.714056308989,158.45561845784673
CHN,2063,9791.445294571651,174.1731932393924,2626.2939750727355,36.0312221263314
CHN,2008,5274.437994187278,2748.7137282988188,3164.049902205141,81.08555534298078
ETH,2004,48931.84810678657,831.2605051226192,3902.370410753348,244.9249352410186
NGA,2085,21800.055499799197,477.1206948859082,647.3539344820905,124.92831732278701
COL,2013,15872.063212850799,596.9744673907935,1507.9992540732987,14.840213770108022
COL,2000,21484.545133520118,194.04107538928855,1402.8754693873789,268.8416895151986
CHN,2028,2490.560322595577,1539.7451372958005,746.8106808905214,32.751966662382706
IND,2025,72402.69905017788,4.799704685144512,235.83112063806905,476.0909509397942
CHN,2012,5346.428790366969,1362.9670705304723,85.69973540193342,18.93225595413019
CHN,2049,275470.42519839964,1260.3784391017214,2754.3313688820995,3388.4576254017616
ETH,2049,12656.010018145174,847.0869426779047,2523.5604204951856,128.0896952650257
CHN,2070,26737.088686501807,1094.381731697,2699.2325485119904,227.95356711442582
IND,1973,26546.92657615326,3192.449801538312,1524.669142062682,67.83915022676379
NGA,2054,7303.567633705736,2636.4604351122452,1950.1613713517618,96.46640798023644
IND,2050,963.5250486370028,3012.2879808710386,794.7799631190087,15.75907659635019
NGA,2053,5677.412476928324,2256.239838959993,2063.6791395781397,21.018771285881236
MEX,2029,5391.653799677572,2021.8856417470345,809.9947804479311,45.224308563609505
COL,2043,659.5424634997695,3192.225886774147,3588.431075089251,19.520548025194945
COL,2064,13026.37667100928,3201.3740423188633,4251.465550080063,119.71410257611194
COL,2029,7028.469241058216,1315.7694257998448,1952.4348723443136,84.81588014999092
NGA,2044,1845.036031004232,2381.0606284738683,2432.6018060301553,16.21461684732903
USA,2053,21264.826576965923,2806.212548569361,4341.05030116154,102.43203739613307
NGA,2001,6403.689941559834,2144.344355457505,3035.8147019837415,39.516861154495665
ETH,2023,17155.022300406923,3232.6260963611794,2912.3472854544325,37.604932943783396
BRA,2053,20030.333778386634,1993.0359975475062,1015.0325816254305,95.33542703977622
COL,2014,31843.58152969186,2841.8808742727324,1800.864420375435,175.04838633367203
ETH,1994,27936.16150774062,1472.5878321808334,3932.597285535004,144.9545063301461
USA,1984,11193.59070209519,2941.2667363871237,310.9936022637003,49.544030857723385
ETH,1984,22705.092219372422,1761.2425117408532,2887.9906430299106,135.9418951352237
BRA,2090,31851.278293305535,1426.7438378111456,299.31898017863864,266.9503393473968
MEX,2026,16663.65349594693,1212.9406505725585,2318.0197790377583,196.06205045401387
BRA,2069,5841.062647371592,1384.0740220721675,1495.802887541498,12.453321928079903
IND,2031,30485.784425793772,1624.100837351804,1502.1341182680267,144.6529328031118
NGA,2049,30213.127251625283,1286.4739683787634,3003.6970961083925,41.3326569616598
CHN,2024,7691.18056785963,1576.3884781281033,2425.2103129299653,45.12900449982693
CHN,2071,12347.750195488125,835.1425995113696,3591.1614340650103,132.38745501837735
IND,2089,6445.880566986957,5.614619092936257,232.65527520045381,16.448410132006757
NGA,2064,4479.577142908111,1758.106281067735,1607.9796739635563,22.779655095442426
ETH,2011,18846.305776163877,1815.5723868579673,2746.999850615807,158.72570121862086
ETH,2036,81837.74292652216,2960.615780765425,1909.50532931408,95.07844588560809
ETH,2000,27817.716679654735,614.586329329635,1554.4565932583919,106.13380638111371
COL,2024,3159.7092738266942,478.9654049954357,4396.861974843495,49.1898693954288
NGA,2044,3608.8711853359855,1074.8125936497968,249.9231033453303,41.25928599137458
USA,2070,10149.202707150593,1233.0484087461646,2803.8582001537625,86.35594557619838
BRA,1972,9232.84104566153,2791.540401814565,1963.221939091464,53.2486286376831
NGA,2016,18183.225722701278,1041.982752252478,3906.2237586528518,207.72749871562868
BRA,2014,21177.243220623357,2224.9327026448086,1561.1260280301174,146.53036120667193
USA,2077,25202.327684874315,466.7992651534105,1777.56540740842,198.4559626109371
MEX,2026,3961.6121410550963,3253.6857127583016,3748.510658711799,44.68273379077148
USA,2074,29517.491752535916,1897.4299013809225,3537.7948829309057,313.8586910472496
COL,1999,1372.2889871239272,918.5099895036761,2942.4954413696473,27.154937620741382
ETH,2090,6396.77985632591,418.8901708142071,2212.012362743985,64.32119739685247
NGA,2096,3507.9637559921653,967.7916274515242,2575.6733568489726,51.09945035339976
USA,1979,3275.898795905284,1843.1433610716035,1723.1407853049413,33.0886585650455
MEX,1991,1626.406450379415,1358.003002666071,1832.58448889792,15.67178173080518
IND,2029,18389.72249380576,1761.3960189942388,3334.5957473469152,246.12409169479776
COL,1991,2020.3633280439497,1709.3288305641966,3100.1622791729524,38.81310073982656
NGA,2016,27164.500355517386,2854.10132373923,528.7172620563917,21.298868821806366
NGA,1994,43822.18289530573,1012.4983442348679,1593.7316926444673,88.77961855621268
USA,2078,10187.464181263238,3153.9153415964734,2588.0266694235697,116.90514311860603
IND,2096,2375.788236823037,3081.2919901177056,4391.81177518031,33.32677378759935
NGA,2015,6945.904882007883,1593.2273634878215,3779.7176780346554,28.813541910440417
IND,2059,53727.9175316973,3127.3121060590215,3759.4306041780037,443.4970163120103
ETH,2057,13494.681850464185,485.30756686009437,3099.677333191834,173.9861119833179
USA,2066,6932.735274516523,1660.1092781041075,56.057704353189905,57.344241152177084
ETH,2043,13441.737081053216,1116.029036977201,3278.5961043115667,127.30015316632532
ETH,2034,9042.429857403597,252.83755209472798,1468.5319426217989,17.27645613119531
USA,2052,16217.08646879288,1324.4087354729195,3808.0058127354264,50.8445829794811
ETH,2009,40272.468357150196,510.13609713507395,2523.0429463237933,41.849154831803105
IND,1983,55454.66400455273,1744.9619983564653,3895.89131285947,55.240827466367264
BRA,1982,13231.615697898183,1103.8972968966477,3380.912408696195,125.485137906896
ETH,1996,827.4567876899666,12.194645824539718,1699.3541800812989,10.235377148160232
COL,2050,46695.67601755204,3217.9662232764827,604.5666867426803,539.0686416274698
BRA,1973,8283.309607778536,1413.2471275726823,1692.4062495250625,79.02381154847352
BRA,2041,2242.412516728298,219.5608915319331,3407.7461605282983,19.83236356610042
ETH,1983,24555.679767576625,2944.0697071350455,308.0329284148407,261.4703418968887
USA,2077,11336.977668222373,1038.7965705882568,3027.9246949890044,50.771091493311985
USA,2056,18991.016993113215,38.27414898985909,3699.5950360959228,148.61941226995364
COL,1982,3052.078406339236,3091.7724299357656,3102.343287310273,33.42384872148937
USA,2057,5959.126836794228,2962.656816922364,1904.3146667859212,20.03903536750954
NGA,2026,3853.3198964478756,325.2688194502428,3673.4984555149426,48.45408834741882
BRA,2058,13276.396754678595,2307.1389510085573,1384.8637262002792,154.16358205542122
USA,2046,11690.135206515983,86.67069955548634,3520.731862041478,64.13115102281216
MEX,2099,15565.558252835986,1284.8043107937071,1548.4531105978335,16.06411169513155
IND,1982,8539.400988118114,388.72634981137963,246.67248850459666,31.026731724152476
USA,2070,1912.5176514235159,2444.0372774657794,3939.4071408912023,21.35776876544432
ETH,2071,3584.2530735336513,672.6786633296389,2879.360831445978,32.087870639683366
NGA,1996,8753.252805462842,3370.8148824154996,8.936067745702436,23.588754910088646
USA,2048,7831.058647971742,498.5667095818173,4098.3885940524915,62.22246015272748
BRA,2069,185463.09578485865,209.76074535290468,3878.0783134026565,301.66801357613133
IND,1974,3281.217135045826,377.0379018261234,1908.5119426361664,48.70061248992988
ETH,2027,37913.2214625647,877.01396757601,2042.8178155771704,216.99896835647985
USA,2002,37963.92783642292,3194.8618503616317,1560.3687274409674,195.62424161413315
ETH,2088,22200.87752148352,2820.052444814976,81.5802006177358,117.9257646907116
ETH,1971,5334.876801157331,1439.1109065944097,508.01118458447377,10.287237294174949
ETH,2042,31142.198395644205,2617.563025045954,3557.920442458369,347.0146802124129
MEX,1984,3221.847551104871,2856.7111897752684,801.2148303605106,27.828939592290777
MEX,2063,7023.974794156476,1816.7748317379417,1713.2140965388521,83.64591670873153
NGA,1973,3177.609470866979,1426.0486676973694,4215.674993952708,58.05150092295921
COL,2066,1255.5286162054304,3357.5719831436973,1807.4639099539895,22.02802316421623
CHN,2053,32595.518486453904,766.453875596447,836.8471690810825,81.607868261901
NGA,2098,8464.331985047651,666.8815032645592,2118.5587400276536,26.216791884970814
IND,2071,22005.620163761116,1230.9769260492847,3217.7156515236534,249.93854836044022
CHN,2053,3263.3916041066373,1828.395014645238,1214.3041402623685,10.654487176961942
NGA,2035,2559.931668438052,785.3929748477786,2401.1509526122186,22.012947599180503
CHN,2072,32532.885537032624,0.7983103792854607,1009.5437502470039,131.39921554447076
CHN,2067,27107.423916618274,327.31317635611924,3433.0330320271305,341.6121227766255
NGA,1972,23141.33395446049,2969.051534182202,2645.9189873971145,37.38610655433647
USA,1978,10809.123835100596,3069.4598276987444,3615.149980315071,42.54815404277093
COL,1981,6466.147588992535,1724.502043154057,1682.5773851472438,24.327731921678577
ETH,2025,5895.130138300381,252.65653392465325,1314.116195678618,32.250697704737
NGA,2021,22023.87562105311,1049.2103839421547,462.6171537651898,159.50985290192102
USA,2001,12917.48441005791,3113.687836126464,561.16419537706,154.12546902727084
BRA,2035,3485.1228063444496,2757.4152497986324,3339.0261707699547,22.380562012502097
MEX,2006,12616.937000891267,135.25809745750485,2868.217266002499,66.15593678871197
USA,2067,18266.862973829877,2205.556957003966,1711.225931333345,125.85204564715733
BRA,2061,23433.626206977802,2786.693480656042,3558.115489510629,228.6312342839112
COL,2014,52691.046837042144,2523.041089071154,844.771470732379,127.71275900670334
CHN,1985,192102.50969189737,1267.046964638658,3743.23800541091,777.2206345453432
COL,2094,20512.20917017984,726.8045447148453,1020.7872523096855,97.98759326014473
USA,2057,13560.332049357708,580.444252892527,1625.098886287907,100.96747112396073
BRA,2098,32379.07634327055,1644.0462467094894,4484.289117549853,357.2352768234724
MEX,2070,11019.90773662957,3405.2832367607907,2268.272041201359,63.20439522969243
CHN,2012,13239.4275031819,1017.0055262821514,3513.146243783741,44.39888606251665
IND,2041,20548.657841631368,1028.2063130690817,1567.5178446782948,180.85002257799678
IND,1993,37960.5191380181,1584.5440417499844,424.26058859188686,22.929804572186256
IND,2095,110626.59651875812,1416.512706592771,514.2239321682935,1243.5792807410305
COL,2023,13830.736883420353,1764.0497528345925,2479.629465158717,46.369666698316834
USA,1986,40968.92706756376,1263.3557105485854,115.11225800781993,458.8387162880655
USA,2011,140600.85513067484,3354.5893046215956,768.958301695588,1379.3808673300427
CHN,1973,6144.2847709006055,1517.0848415046223,3113.39488318969,41.114386970141396
COL,2037,6764.102565620108,2851.4250514279265,3879.4790055420804,69.86368603240209
USA,2035,33198.17540897351,2663.223461379415,526.0484248892577,332.0797047156523
USA,1995,11828.04474335778,1004.9512095691606,2014.7173477833421,82.7198693258079
USA,2091,693.5853818094711,1879.205884271791,707.1576507323431,11.178707299984257
CHN,2024,4479.327969250201,2214.7565554801145,910.0808648192361,17.20026172260279
ETH,2085,3658.667386421052,2468.654007274067,2346.8244690831475,23.732566129039284
ETH,2021,13937.570903298347,1505.2912151263977,2974.116215228151,121.22854420082321
COL,2076,14949.496318164443,1299.7948216127256,4170.7633629527,143.4287934384968
USA,2090,6189.195849948232,9.880620561579235,113.99591687010025,47.574937707262734
COL,2037,120337.32055843099,2905.1645355528603,43.394064790267365,464.7431553975657
ETH,2067,9913.025427651171,2799.497402132747,1402.2421591815207,108.25076119135646
CHN,2051,3093.7200701618276,2323.8670666792627,875.7360086418188,21.784157978247784
BRA,1974,3493.5440961854993,2562.0767175368787,3430.590824293364,27.744347784568717
BRA,1971,14461.764339678692,2565.773768355992,493.56544688252154,181.0669490274282
CHN,2055,6348.426057419997,1585.70618202736,428.2296043751413,53.55340382624074
USA,2091,4690.614625174609,2211.975496748654,3078.674992958619,31.625460998766172
BRA,2051,8727.527960210218,655.616607945871,18.92763360896399,107.30234889601638
NGA,2029,14246.768890420859,1869.1678166278982,1716.1344182077594,76.48116670733444
NGA,2023,26024.967186317153,2455.849140086285,2475.2749855421644,270.36288440006416
CHN,2088,38467.91019153852,44.20577838530787,3864.4033813998926,193.82292447554676
IND,2026,8783.688755087755,270.7787704728468,4259.303100763448,123.77034361561303
NGA,2047,80809.55420421199,1237.3623245451292,4254.677612555026,568.6533025295643
ETH,2043,3538.37549664778,3465.968521052348,1138.1737069957921,18.651711373513194
COL,2068,18241.366887441538,1848.7187849393383,3399.645383209219,230.17081195933775
COL,1995,4066.310534141421,1950.7448223923968,2764.013802984331,42.08745135800829
COL,2050,2366.3176741197403,302.3962879112928,2963.943174433184,34.482171178365995
IND,2042,32322.329567331915,3222.7113304654677,1852.8330346069251,188.88735722531436
IND,2067,16463.403139767594,347.46276982310707,2316.2396905705978,28.77818666746562
ETH,2075,8916.443735138335,2022.6765507170087,3771.373786103064,84.80220097753721
COL,2048,10284.458574282316,2984.6026523133396,4106.27606690151,59.54479702320744
USA,2065,10191.538090126862,2244.9389881742086,4249.656470036287,133.42614123602104
ETH,2054,6865.784487529958,3404.0290698810554,1371.8024423727886,30.93357719790393
COL,2020,46270.35387175531,635.3658830819708,351.6709114242003,497.86157246179846
CHN,1989,206810.05350192866,3209.6112482926437,1917.1078563545502,2501.3146146372146
IND,2063,28947.719563955372,2758.000218227748,1926.836609961986,275.12392238995375
ETH,2017,2676.444008423412,2643.086388828649,1855.2000686465994,38.19754764659112
COL,2008,4199.844685124911,2207.6872283463954,1907.0362485620392,26.288801028153223
BRA,2038,76826.39962052427,1027.6493560245922,210.76172649631474,498.8103903335628
NGA,2022,30533.394102537535,2941.967024905681,4155.876574607753,382.07284630514147
CHN,2040,11421.678906119414,3100.1958867660232,1699.3335905504616,71.29966037782394
ETH,2032,16000.461901430259,1068.3313967623506,3980.408998511708,118.77299919784895
MEX,2076,4659.587683722613,1649.171163738777,2240.412408926258,39.36089080939456
NGA,2033,7835.2100630497525,3391.302564520814,1275.4949982647863,15.517802286598137
COL,2007,1590.819479722303,827.085842120624,1139.4922629038783,21.87402662418345
ETH,2078,911.9125540610393,1326.1070215223056,3760.7350463229373,21.723042246379727
ETH,1987,6232.5301933417995,496.86979554545206,1019.9250059665998,44.229982527868174
NGA,2098,40629.17255138219,3370.440460162584,2764.118021686082,291.886281387514
MEX,2093,9987.036669667665,2311.536081993924,810.1700765366838,124.28260832683186
USA,1987,1147.8570025951158,2458.9771807340426,589.6494742284951,5.858510346592134
COL,2003,29484.917350277345,2202.933507857435,3021.665834297935,58.05206760836363
USA,2097,61243.653154316,2714.0444469632075,1276.6356676758232,616.0000052297343
MEX,1978,6839.880140480148,2103.0096065791777,1462.9019065584296,19.8958298272858
BRA,1995,4412.4980476175615,753.654923530918,1796.6949102415224,28.8330464457055
COL,2023,16912.825290389927,642.6595451533052,399.1040896741325,183.7678930118279
BRA,1975,1778.8447558546031,1966.4296983383076,587.1243095219382,21.594243491254666
ETH,2045,17824.20523186641,2160.0242877620035,2880.812260782729,144.67680778994222
CHN,2042,17856.98424236267,56.531357224496645,2980.820457825357,131.73383138870972
IND,2067,2716.9439479966372,3213.264991786251,3155.740440638657,24.859331043906195
CHN,2007,23794.10164621976,2681.830635415571,2404.6266734856954,35.84880555433063
MEX,1974,27139.74908707527,51.7399635773812,1788.2535593762914,330.51349262602815
ETH,2076,17568.093262627004,1875.5410660312898,3424.804982626666,161.40056924326225
IND,2095,3412.747896546858,592.457849669055,3219.09065804553,52.45519312296807
CHN,2008,51344.3721743134,103.63047473040177,1233.5697331769002,537.0392418310264
NGA,2017,15539.020735658663,1794.6467297708768,2386.446323669939,205.76855107976377
MEX,2076,40344.56924211124,2219.0797966730584,2826.5047206597637,320.5326847988592
BRA,1978,5881.472010101112,2643.042617478034,2460.4478239696746,77.97576914127103
COL,2022,24367.564782367157,2398.394217183532,3716.3506657689445,130.70752136080378
BRA,1987,3683.3813259959566,2213.1278187993125,2241.1696446542446,41.52946979251866
BRA,2072,12946.174765167658,1111.3437410767956,3234.3447802837204,43.462690012732395
BRA,2072,14404.220975711705,2383.9621036526655,690.7485455587614,87.87347255225724
USA,2014,13344.977655991965,2586.8890739554076,3892.732706001477,150.05484914360477
CHN,2017,1744.8367556336186,889.7877504702657,3524.7956873845587,36.94273194127442
NGA,2041,2240.404881791305,2084.611884775547,1313.0568706171202,33.020062303532654
MEX,2036,5493.191404456029,3179.491869451635,1068.7618766356186,71.78806061044199
NGA,2086,9024.730190660139,40.668029012106864,2421.1566416747537,37.57663549919759
IND,2078,58299.04312716476,3244.793690309789,3732.083686265107,434.83778602462263
IND,2085,1492.531502035301,2838.179019681507,626.1508438299577,7.4877779019178465
BRA,2066,5801.768753221082,3000.1590179728246,4420.549378952777,63.3015950462689
IND,2025,97097.8500428812,1416.6368352847524,1153.3008944344856,1060.929854848313
COL,1990,29468.759106070018,1589.908280988651,997.2530678266766,231.02308408753353
ETH,2045,2660.861947748327,3283.2247294986078,308.7238820848582,8.933893406827673
IND,2031,9453.787624751058,3305.2046856660863,1092.505096448889,16.21693227365408
ETH,2095,49903.76972614529,827.8856237625891,2873.480489180248,99.45579800559035
NGA,2014,5282.503475770063,1361.737717546899,1620.6169470591049,16.37034515302225
IND,2045,15112.039458052588,250.28678070931244,1999.674312265854,101.4713900489256
CHN,2051,4671.800210949593,2862.324964609003,164.354442009833,50.77591821708563
MEX,2080,178252.6191981984,1716.886103765464,923.0069297871652,1841.114260085612
BRA,1972,6384.550086695565,910.1411160090173,4483.550604806158,70.71316166209945
MEX,2086,1209.246595651577,2229.255401312302,703.3015875015213,17.68068388245922
ETH,2048,138162.25155265065,3106.576730058546,532.3166285294215,117.34922345144983
ETH,1976,98990.12962102189,2534.1300926864687,1817.0148367004567,716.0187525975183
BRA,2043,4484.102365466902,2181.6481906241906,826.9943760823661,33.40407232583474
BRA,2073,8942.105170705392,2227.9067092293885,1058.1696443910905,53.547027179688655
BRA,2022,3495.85969722804,2323.6847523638367,2746.5305811108788,20.760891090397816
CHN,2009,13806.163363833572,1300.7548483917658,2481.0661861403396,47.91749455653094
COL,1997,4023.0459045256175,394.4909524659415,2045.9402549175547,34.134312516690564
USA,2033,26242.658459179693,531.8164984220233,2768.4012400670904,36.518049309826566
IND,2010,580.0158111321845,731.9226100293906,2824.633105057608,20.013056278210538
IND,2071,1197.3676456413823,663.9679603270928,1581.6981073765328,13.040632312817053
NGA,2059,16876.00047320386,535.9878268718753,1004.5938838846005,119.68884573158981
NGA,2072,66845.9823174074,2938.5618190827363,536.9118771288177,664.7657754615154
CHN,1986,9922.42100225559,2083.2269298776864,684.05528291292,120.30004227482799
IND,2025,2862.448697752698,3466.2699328224708,2769.5010495660526,38.765718906734534
ETH,1982,14207.178283220015,39.274634237490666,3436.6586172423285,169.54254560971805
MEX,2041,38377.34008598844,392.0616185572922,4077.353285087819,167.99977867222864
NGA,2014,48762.76033187794,1445.9616270913564,2127.1702670664004,321.65770719840674
USA,2045,9279.515482162848,411.10691642301316,3913.635747989353,87.46728293947021
CHN,2075,15480.27151847569,724.7100831243623,2160.0664290817363,134.02360164490952
USA,2069,3905.8477725269527,2474.5786017656646,2867.1206202692188,28.515024279081615
USA,1987,20166.81358866369,3383.191587099064,2986.112218140945,153.27695345810213
IND,2019,2980.2067336873583,2844.7874448396287,1093.4231113718552,28.717423135371757
BRA,2080,26077.880375007862,2855.4877175241277,2685.0937786137697,207.35958007528367
CHN,1984,3107.3063484603567,2276.5661338334917,3707.651086341181,36.68789263611309
CHN,2061,1383.5008504224102,3019.573075789947,896.5465325057675,21.58357653809221
CHN,2088,7520.750766176757,3406.6236676175236,3771.8363992046343,57.32679970618062
COL,1999,13334.612951289773,1098.3592969636766,1529.0894882125344,123.47689033793213
CHN,2042,126143.67465433283,199.05715126915823,793.0296479581692,619.6938224488246
NGA,2017,85667.64070482763,251.07405551214174,4374.7456896140275,765.3058557668961
CHN,1991,314796.55292566516,48.05687355449045,1735.9567175589227,854.8168384799428
COL,1987,17477.148237001835,1049.821677083932,2143.25196706371,40.16709665973045
CHN,1974,8800.285195361406,1807.9651091711953,1059.3804082570475,89.05959460735086
USA,2009,7685.100178491233,244.8910556725795,3755.076876719109,103.85796348749193
